"full.name","PA","run","algo","expl.var","rand","var.imp"
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio3",1,0.00180100000000005
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","ndvi",1,0.000715000000000021
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio15",2,0.0354449999999999
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio4",2,0.055373
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio14",2,0.00524500000000006
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio6",2,0.0483440000000001
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio7",2,0.021989
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","pop",2,0.006324
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio2",2,0.00420699999999996
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio3",2,0.00165499999999996
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","ndvi",2,0.000834000000000001
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio15",3,0.033786
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio4",3,0.050988
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio14",3,0.00561999999999996
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio6",3,0.049555
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio7",3,0.02183
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","pop",3,0.00743499999999997
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio2",3,0.00387700000000002
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","bio3",3,0.00187400000000004
"Opuntia_PA3_RUN1_RF","PA3","RUN1","RF","ndvi",3,0.000643999999999978
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio15",1,0.078477
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio4",1,0.031461
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio14",1,0.00657700000000006
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio6",1,0.051011
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio7",1,0.011251
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","pop",1,0.00680899999999995
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio2",1,0.003521
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio3",1,0.00326000000000004
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","ndvi",1,0.00053000000000003
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio15",2,0.084183
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio4",2,0.033214
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio14",2,0.00726499999999997
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio6",2,0.047826
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio7",2,0.012122
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","pop",2,0.00646000000000002
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio2",2,0.00356199999999995
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio3",2,0.00327900000000003
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","ndvi",2,0.000666999999999973
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio15",3,0.076815
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio4",3,0.032687
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio14",3,0.00707400000000002
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio6",3,0.0523
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio7",3,0.011669
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","pop",3,0.00646400000000003
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio2",3,0.00364699999999996
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","bio3",3,0.002969
"Opuntia_PA3_RUN2_RF","PA3","RUN2","RF","ndvi",3,0.000750000000000028
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio15",1,0.0429389999999999
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio4",1,0.116068
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio14",1,0.00557300000000005
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio6",1,0.019292
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio7",1,0.02213
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","pop",1,0.00378699999999998
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio2",1,0.00249100000000002
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio3",1,0.00252300000000005
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","ndvi",1,0.000869000000000009
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio15",2,0.044526
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio4",2,0.114536
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio14",2,0.00548499999999996
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio6",2,0.019501
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio7",2,0.0234
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","pop",2,0.00398299999999996
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio2",2,0.00228300000000004
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio3",2,0.00269799999999998
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","ndvi",2,0.00121800000000005
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio15",3,0.045216
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio4",3,0.107574
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio14",3,0.00560700000000003
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio6",3,0.0200669999999999
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio7",3,0.0220320000000001
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","pop",3,0.00330900000000001
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio2",3,0.00221000000000005
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","bio3",3,0.00262200000000001
"Opuntia_PA3_RUN3_RF","PA3","RUN3","RF","ndvi",3,0.000962000000000018
